BarCode,Itm_Cd,Itm_Name,Itm_Retail_Price_Tax
6281086002803,72349,GLIPTEN 100 MG 28 TAB,140.350
72349,72349,GLIPTEN 100 MG 28 TAB,140.350
6281086002780,72350,GLIPTAMET 50/850 TAB,146.700
72350,72350,GLIPTAMET 50/850 TAB,146.700
72355,72355,FRUCTIS SHA & COND 3 OIL THER 2 IN 1 200ML 91660,11.550
8901526909421,72355,FRUCTIS SHA & COND 3 OIL THER 2 IN 1 200ML 91660,11.550
72356,72356,FRUCTIS COND 3 OIL THERAPY 200ML 91380,11.550
8901526902002,72356,FRUCTIS COND 3 OIL THERAPY 200ML 91380,11.550
3600540929853,72357,FRUCTIS COND FALL FIGHT 200ML  91390,11.550
72357,72357,FRUCTIS COND FALL FIGHT 200ML  91390,11.550
3600522446927,72361,LOREAL EYE & LIPS MAKE UP REMOVER 125 ML 12576,33.650
72361,72361,LOREAL EYE & LIPS MAKE UP REMOVER 125 ML 12576,33.650
72362,72362,NIDINA  NO. 1  400 G,29.400
7613033495847,72362,NIDINA  NO. 1  400 G,29.400
6281001817949,72377,"COLGATE T/PSENS MULT-PROT 75G 1+1, 5421607",23.100
72377,72377,"COLGATE T/PSENS MULT-PROT 75G 1+1, 5421607",23.100
6281001817154,72378,LADY SPEED STICK WILD FREESIA  20% OFF 65 G,16.800
72378,72378,LADY SPEED STICK WILD FREESIA  20% OFF 65 G,16.800
6281001817796,72379,LADY SPEED  STAINGUARD DEOSPRAY 20% OFF 150ML,13.650
72379,72379,LADY SPEED  STAINGUARD DEOSPRAY 20% OFF 150ML,13.650
6281001817925,72380,LADY SPEED  FRUITY SPASH DEO SPRAY 20% OFF 150 ML,11.550
72380,72380,LADY SPEED  FRUITY SPASH DEO SPRAY 20% OFF 150 ML,11.550
6281001817284,72382,LADY SPEED STICK POWDER BURST 20% OFF 65G 50213,17.850
72382,72382,LADY SPEED STICK POWDER BURST 20% OFF 65G 50213,17.850
4015600721404,72390,WELLA FRIZZ CONT MOUSSE 250ML  2251G1,40.950
72390,72390,WELLA FRIZZ CONT MOUSSE 250ML  2251G1,40.950
3337872411892,72414,LRP ANTHELIOS ULTRA FLUIDE TNT SPF50+ 50ML 67067,144.900
3337875491969,72414,LRP ANTHELIOS ULTRA FLUIDE TNT SPF50+ 50ML 67067,144.900
72414,72414,LRP ANTHELIOS ULTRA FLUIDE TNT SPF50+ 50ML 67067,144.900
3337872412714,72415,LRP ANTHELIOS CREAM  SPF50+ 50ML 67036,144.900
3337872419997,72415,LRP ANTHELIOS CREAM  SPF50+ 50ML 67036,144.900
72415,72415,LRP ANTHELIOS CREAM  SPF50+ 50ML 67036,144.900
3337872412745,72416,LRP ANTHELIOS CREAM TNT 50+SPF 50ML67032,140.700
72416,72416,LRP ANTHELIOS CREAM TNT 50+SPF 50ML67032,140.700
3433422405295,72418,VICHY LR-P TOLERIANE SIN-P CREAM 40ML 67000,131.250
72418,72418,VICHY LR-P TOLERIANE SIN-P CREAM 40ML 67000,131.250
3337872412264,72419,"LRP HYDRAPHASE INTENSE RICHE 50ML 67006 ",147.000
3337872412622,72419,"LRP HYDRAPHASE INTENSE RICHE 50ML 67006 ",147.000
72419,72419,"LRP HYDRAPHASE INTENSE RICHE 50ML 67006 ",147.000
3337872412646,72420,LRP HYDRAPHASE INTENSE EYES 15ML 67007,147.000
72420,72420,LRP HYDRAPHASE INTENSE EYES 15ML 67007,147.000
4011435019006,72422,SENSIQUIN MASK CREAM 30ML 02015,194.250
72422,72422,SENSIQUIN MASK CREAM 30ML 02015,194.250
72444,72444,BLEMIL PLUS AD 103512 250 GM,36.750
8426594035129,72444,BLEMIL PLUS AD 103512 250 GM,36.750
72445,72445,VICUTIX SCAR SPF GEL 20G 12011,187.950
8032715364865,72445,VICUTIX SCAR SPF GEL 20G 12011,187.950
72446,72446,ETAS EYE CONTOUR 15ML 11011,189.000
8032715362069,72446,ETAS EYE CONTOUR 15ML 11011,189.000
4015600721077,72458,Wella Cream I Moisture 6*200ml,28.350
72458,72458,Wella Cream I Moisture 6*200ml,28.350
4015600721107,72459,Wella Cream I Repair 6*200ml,28.350
72459,72459,Wella Cream I Repair 6*200ml,28.350
4015600721169,72460,Wella Pump I FrzCntrl 6*150 ml,28.350
72460,72460,Wella Pump I FrzCntrl 6*150 ml,28.350
4015600721138,72461,Wella Cond Color 6*150 ml,28.350
72461,72461,Wella Cond Color 6*150 ml,28.350
3282770049497,72466,DUCRAY MELASCREEN RICHCREAM SPF50+ 40ML4026-0,112.000
3282779207867,72466,DUCRAY MELASCREEN RICHCREAM SPF50+ 40ML4026-0,112.000
3282779368018,72466,DUCRAY MELASCREEN RICHCREAM SPF50+ 40ML4026-0,112.000
72466,72466,DUCRAY MELASCREEN RICHCREAM SPF50+ 40ML4026-0,112.000
3282779165525,72467,"DUCRAY MELASCREEN  LIGHT SPF 50+,40ML 04027",112.000
3282779368032,72467,"DUCRAY MELASCREEN  LIGHT SPF 50+,40ML 04027",112.000
72467,72467,"DUCRAY MELASCREEN  LIGHT SPF 50+,40ML 04027",112.000
4260265220087,72472,ECTOFRESH EYE DROP 0.5ML 30'S,81.000
72472,72472,ECTOFRESH EYE DROP 0.5ML 30'S,81.000
4260265220148,72473,ECTOLLERG EYE DROP 0.5ML 20'S,88.310
72473,72473,ECTOLLERG EYE DROP 0.5ML 20'S,88.310
72474,72474,AQUAMER NASAL SPRAY 30ML,40.430
72475,72475,AQUAMER PLUS NASAL SPRAY 30ML,46.560
8011674001356,72496,HISTOMER  HYDRATING FRML DEEP ACTION CREAM 50ML,168.000
72496,72496,HISTOMER  HYDRATING FRML DEEP ACTION CREAM 50ML,168.000
72497,72497,HISTOMER HYDRATING FRML INTENSIVE SERUM 30ML,173.250
8011674001370,72497,HISTOMER HYDRATING FRML INTENSIVE SERUM 30ML,173.250
72498,72498,"HISTOMER SENSITIVE SKIN CLEANSING GEL 200ML ",136.500
8011674001660,72499,HISTOMER OILY SKIN FRML EXFOLIATING GEL 50ML,136.500
72499,72499,HISTOMER OILY SKIN FRML EXFOLIATING GEL 50ML,136.500
72501,72501,HISTOMER OILY SKIN FRML CLEANSING GEL 200ML,147.000
72517,72517,SUNSILK SHAMP SHINE& STR 2X400ML 15% OFF 7144,34.650
6281006073982,72517,SUNSILK SHAMP SHINE& STR 2X400ML 15% OFF 7144,34.650
72519,72519,SUNSILK SHAMP DAMAGE RE 2X400ML 15% OFF 7146,34.650
6281006074026,72519,SUNSILK SHAMP DAMAGE RE 2X400ML 15% OFF 7146,34.650
72520,72520,VASELINE HAND WASH ACTIVE 200ML 25% OFF 5404,10.500
6281006059931,72520,VASELINE HAND WASH ACTIVE 200ML 25% OFF 5404,10.500
72530,72530,LUX H.WASH SOFT TOUCH 2X250ML 20% OFF 6971,16.800
6281006073562,72530,LUX H.WASH SOFT TOUCH 2X250ML 20% OFF 6971,16.800
72531,72531,"LUX SILK SENSATION+KIT B/W 250ML 20%OFF ",13.650
6281006069404,72531,"LUX SILK SENSATION+KIT B/W 250ML 20%OFF ",13.650
72532,72532,SUNSILK SHAMP H.FALL 2X400ML 15% OFF 07147,34.650
6281006074040,72532,SUNSILK SHAMP H.FALL 2X400ML 15% OFF 07147,34.650
6223001384724,72541,EVA MAN LOOK WET 125GM 2989,8.400
72541,72541,EVA MAN LOOK WET 125GM 2989,8.400
6223001384786,72542,"EVA MAN LOOK CURLY  100GM 2994                  ",6.300
72542,72542,"EVA MAN LOOK CURLY  100GM 2994                  ",6.300
72552,72552,LIBRAX DRAG 5/2.5MG  100 TABLET 5315,48.650
7680282750218,72552,LIBRAX DRAG 5/2.5MG  100 TABLET 5315,48.650
3574661034805,72568,NEUT.VIS.CLEAR P.&SHINE DAILY SCRUB 150ML 56328,40.850
72568,72568,NEUT.VIS.CLEAR P.&SHINE DAILY SCRUB 150ML 56328,40.850
3574661053837,72569,J&J C&C BLACKHEAD BAR SOAP 75G 56330,6.790
72569,72569,J&J C&C BLACKHEAD BAR SOAP 75G 56330,6.790
5060128560478,72586,LIGHTENEX BRIGHT CREAM 50ML X014,189.000
72586,72586,LIGHTENEX BRIGHT CREAM 50ML X014,189.000
5060128560492,72588,ACNEX CLEAR CREAM 30ML X016,157.500
72588,72588,ACNEX CLEAR CREAM 30ML X016,157.500
5060128560379,72589,LIGHTENEX HAND&FOOT CRAM 50ML X017,157.500
72589,72589,LIGHTENEX HAND&FOOT CRAM 50ML X017,157.500
5060128560386,72590,SUN BLOCKEX MAX SPF50 CREAM 50ML X018,157.500
72590,72590,SUN BLOCKEX MAX SPF50 CREAM 50ML X018,157.500
4015672107342,72602,OMRON WRIST B/P MONITER RS3 3315,380.000
72602,72602,OMRON WRIST B/P MONITER RS3 3315,380.000
4015672106000,72603,OMRON AUTOMATIC B/P MONITER M6W,395.000
72603,72603,OMRON AUTOMATIC B/P MONITER M6W,395.000
72604,72604,DOVE PURELY PAMPERING SHEA BUTTER LOT 250ML 207174,20.270
8712561133722,72604,DOVE PURELY PAMPERING SHEA BUTTER LOT 250ML 207174,20.270
72605,72605,DOVE PURELY PAMPERING SHEA BUTTER LOT 400ML 207175,29.360
8712561133807,72605,DOVE PURELY PAMPERING SHEA BUTTER LOT 400ML 207175,29.360
72613,72613,CLEAR SHAMP. INTE. HYDRATION 400ML 208139,23.490
6281006422322,72613,CLEAR SHAMP. INTE. HYDRATION 400ML 208139,23.490
72614,72614,CLEAR SHAMP. INTE. HYDRATION 700ML 208156,32.930
6281006422346,72614,CLEAR SHAMP. INTE. HYDRATION 700ML 208156,32.930
6221048313035,72615,AXE DEO DEEP SPACE 150ML 207854,24.150
72615,72615,AXE DEO DEEP SPACE 150ML 207854,24.150
71517,71517,SENSODYN T/P PRONAMEL EXTRA FRESHNESS 75ML 67202,34.530
9502930972729,71517,SENSODYN T/P PRONAMEL EXTRA FRESHNESS 75ML 67202,34.530
9502930975188,71517,SENSODYN T/P PRONAMEL EXTRA FRESHNESS 75ML 67202,34.530
71525,71525,PARODONTAX EXTRA MOUTH WASH 300ML 67504,28.540
9502930972828,71525,PARODONTAX EXTRA MOUTH WASH 300ML 67504,28.540
8039590909120,74647,SUGAR COLOR CONT LENS 3 MONTHS TRIO HONEY  502870,149.000
8039590909122,74649,SUGAR COLOR CONT LENS DAILY MONO GREEN  502872,39.000
74649,74649,SUGAR COLOR CONT LENS DAILY MONO GREEN  502872,39.000
74653,74653,SUGAR COLOR CONT LENS DAILY TWIN  GREEN  502876,39.000
8039590909126,74653,SUGAR COLOR CONT LENS DAILY TWIN  GREEN  502876,39.000
8039590909129,74656,SUGAR COLOR CONT LENS DAILY TWIN TURQUOISE 502879,39.000
74656,74656,SUGAR COLOR CONT LENS DAILY TWIN TURQUOISE 502879,39.000
74658,74658,SUGAR COLOR CONTA LENS DAILY TWIN VIOLET 502882,39.000
8039590909131,74658,SUGAR COLOR CONTA LENS DAILY TWIN VIOLET 502882,39.000
74661,74661,SUGAR COLOR CONT LENS DAILY TRIO GREEN  502885,39.000
8039590909134,74661,SUGAR COLOR CONT LENS DAILY TRIO GREEN  502885,39.000
74663,74663,SUGAR COLOR CONT LENS DAILY TRIO HAZEL 502887,39.000
8039590909136,74663,SUGAR COLOR CONT LENS DAILY TRIO HAZEL 502887,39.000
74665,74665,SUGAR COLOR CONT LENS DAILY TRIO BROWN 502889,39.000
8039590909138,74665,SUGAR COLOR CONT LENS DAILY TRIO BROWN 502889,39.000
74674,74674,FULLA PERFUME CHARMY CARTONE BOX 50 ML,21.000
6294008909500,74674,FULLA PERFUME CHARMY CARTONE BOX 50 ML,21.000
74676,74676,FULLA PERFUME BRIGHT CARTONE BOX 50 ML,21.000
6294008909524,74676,FULLA PERFUME BRIGHT CARTONE BOX 50 ML,21.000
74681,74681,FULLA PERFUME CHARMY GIFT SET BOX 50 ML,26.250
6294008909302,74681,FULLA PERFUME CHARMY GIFT SET BOX 50 ML,26.250
74688,74688,HEROES OF THE CITY PERFUME ZOOFY 30 ML,15.750
6294008909111,74688,HEROES OF THE CITY PERFUME ZOOFY 30 ML,15.750
6294008909340,74691,REBONBON PERFUME RED GIFT 50 ML,21.000
74691,74691,REBONBON PERFUME RED GIFT 50 ML,21.000
74693,74693,REBONBON PERFUME BLUE GIFT 50 ML,21.000
6294008909364,74693,REBONBON PERFUME BLUE GIFT 50 ML,21.000
74695,74695,REBONBON PERFUME PURPULE GIFT 50 ML,21.000
6294008909388,74695,REBONBON PERFUME PURPULE GIFT 50 ML,21.000
6294008909173,74698,POCKET PERFUME FULLA BRIGHT 20 ML,10.500
74698,74698,POCKET PERFUME FULLA BRIGHT 20 ML,10.500
74700,74700,POCKET PERFUME RE BON BON 20 ML,10.500
6294008909227,74700,POCKET PERFUME RE BON BON 20 ML,10.500
74702,74702,POCKET PERFUME BLUE CODE 20 ML,10.500
6294008909265,74702,POCKET PERFUME BLUE CODE 20 ML,10.500
74706,74706,POCKET PERFUME JASMINE 20 ML,10.500
6294008909142,74706,POCKET PERFUME JASMINE 20 ML,10.500
74707,74707,POCKET PERFUME MON AMOUR 20 ML,10.500
6294008909159,74707,POCKET PERFUME MON AMOUR 20 ML,10.500
74715,74715,LA BELLE DRINK COLLAGEN WITH CHERRY 30X25 GM,794.850
6285078000013,74715,LA BELLE DRINK COLLAGEN WITH CHERRY 30X25 GM,794.850
5060176671478,74717,DR.ORGANIC ALOE VERA DEODORANT 50ML   502746,36.750
74717,74717,DR.ORGANIC ALOE VERA DEODORANT 50ML   502746,36.750
5060176670969,74720,DR.ORGANIC ALOE VERA SHAMPOO 265ML  502748,48.300
74720,74720,DR.ORGANIC ALOE VERA SHAMPOO 265ML  502748,48.300
5060176674660,74723,DR.ORGANIC ARGAN BREAST FIRMING CREAM 100ML 502818,126.000
74723,74723,DR.ORGANIC ARGAN BREAST FIRMING CREAM 100ML 502818,126.000
5060176674844,74731,DR.ORGANIC  ARGAN PURE OIL 50ML 502824,70.350
74731,74731,DR.ORGANIC  ARGAN PURE OIL 50ML 502824,70.350
5060176675247,74734,DR.ORGANIC  DEAD SEA SALT BODY POLISH 200ML 502807,75.600
74734,74734,DR.ORGANIC  DEAD SEA SALT BODY POLISH 200ML 502807,75.600
5060176675421,74741,DR.ORGANIC DEAD SEA SHAM& COND 2 IN 1 265ML 2813,53.550
74741,74741,DR.ORGANIC DEAD SEA SHAM& COND 2 IN 1 265ML 2813,53.550
5060176671539,74744,DR.ORGANIC LAVENDER DEODORANT 50ML 505428,32.550
74744,74744,DR.ORGANIC LAVENDER DEODORANT 50ML 505428,32.550
31929,31929,PAMPERS BABY FRESH CLEAN WIPES 6X128,28.350
4015400439202,31929,PAMPERS BABY FRESH CLEAN WIPES 6X128,28.350
4015400166436,31929,PAMPERS BABY FRESH CLEAN WIPES 6X128,28.350
31931,31931,PAMPERS BABY FRESH WIPES 3X252,50.400
4015400166511,31931,PAMPERS BABY FRESH WIPES 3X252,50.400
31934,31934,ALWAYS SENSITIVE SUPER NEW 6X30,11.025
4015400247203,31934,ALWAYS SENSITIVE SUPER NEW 6X30,11.025
5060176675308,74737,DR.ORGANIC DEAD SEA FACE WASH 200ML 502811,50.400
74737,74737,DR.ORGANIC DEAD SEA FACE WASH 200ML 502811,50.400
5060176675445,74738,DR.ORGANIC DEAD SEA SKIN LOTION 200ML 502814,60.900
74738,74738,DR.ORGANIC DEAD SEA SKIN LOTION 200ML 502814,60.900
5060176675360,74739,DR.ORGANIC DEAD SEA NIGHT CREAM 50ML  502812,76.650
74739,74739,DR.ORGANIC DEAD SEA NIGHT CREAM 50ML  502812,76.650
5060176675483,74743,DR.ORGANIC DEAD SEA MINERAL TOOTHPASTE 100ML 502815,40.950
74743,74743,DR.ORGANIC DEAD SEA MINERAL TOOTHPASTE 100ML 502815,40.950
74758,74758,DR.ORGANIC POMEGRANATE ANTI-AGING CREAM 50ML 502759,76.650
5060176672109,74758,DR.ORGANIC POMEGRANATE ANTI-AGING CREAM 50ML 502759,76.650
5060176671416,74759,DR.ORGANIC POMEGRANATE DEODORANT 50ML  502761,36.750
74759,74759,DR.ORGANIC POMEGRANATE DEODORANT 50ML  502761,36.750
5060176673038,74766,DR.ORGANIC ROSE OTTO CLEANSING MILK 150ML 502769,61.950
74766,74766,DR.ORGANIC ROSE OTTO CLEANSING MILK 150ML 502769,61.950
5060176672871,74767,DR.ORGANIC ROSE OTTO DAY CREAM 50ML 502770,76.650
74767,74767,DR.ORGANIC ROSE OTTO DAY CREAM 50ML 502770,76.650
5060176673090,74775,DR.ORGANIC ROSE OTTO SHAMPOO 265ML  502776,48.300
74775,74775,DR.ORGANIC ROSE OTTO SHAMPOO 265ML  502776,48.300
74776,74776,DR.ORGANIC  ROSE OTTO SOAP 100G  502779,24.150
5060176672994,74776,DR.ORGANIC  ROSE OTTO SOAP 100G  502779,24.150
5060176673250,74778,DR.ORGANIC ROYAL JELLY CELLULITE CREAM 200ML  502780,76.650
74778,74778,DR.ORGANIC ROYAL JELLY CELLULITE CREAM 200ML  502780,76.650
5060176673212,74780,DR.ORGANIC ROYAL JELLY EYE SERUM 15ML  502782,69.300
74780,74780,DR.ORGANIC ROYAL JELLY EYE SERUM 15ML  502782,69.300
74789,74789,DR.ORGANIC TEA TREE MOUTHWASH 500ML  502790,40.000
5060176671621,74789,DR.ORGANIC TEA TREE MOUTHWASH 500ML  502790,40.000
3337871323561,74800,VICHY IDEALIA EYES CREAM 15ML 67264,203.700
74800,74800,VICHY IDEALIA EYES CREAM 15ML 67264,203.700
3337871323547,74801,VICHY IDEALIA SMOOTH ILLUMINATING CREAM 50ML 67229,193.200
74801,74801,VICHY IDEALIA SMOOTH ILLUMINATING CREAM 50ML 67229,193.200
3337871324520,74802,BABYJOY GIANT MEDIUM 3X84 (28825),204.750
74802,74802,BABYJOY GIANT MEDIUM 3X84 (28825),204.750
3600522736646,74813,LOREAL EXTRAORDINARY OIL MUSK 300 ML59365,47.110
74813,74813,LOREAL EXTRAORDINARY OIL MUSK 300 ML59365,47.110
3600522352891,74815,LOREAL ELNETT HAIR SPRAY EXTRA STRENGTH 75 ML59270,20.860
74815,74815,LOREAL ELNETT HAIR SPRAY EXTRA STRENGTH 75 ML59270,20.860
331592,32005,"DOVE SHMP H/FALL THRPY, 700ML",32.550
32005,32005,"DOVE SHMP H/FALL THRPY, 700ML",32.550
6281006437043,32005,"DOVE SHMP H/FALL THRPY, 700ML",32.550
32006,32006,SUNSILK HAIR OIL HAIR FALL SOL. 250ML 202857,13.470
6281006450714,32006,SUNSILK HAIR OIL HAIR FALL SOL. 250ML 202857,13.470
329651,32007,"SUNSILK TB COND PERFECT STRAIT, 200ML",13.650
331601,32007,"SUNSILK TB COND PERFECT STRAIT, 200ML",13.650
32007,32007,"SUNSILK TB COND PERFECT STRAIT, 200ML",13.650
8690637069666,32007,"SUNSILK TB COND PERFECT STRAIT, 200ML",13.650
329652,32008,"SUNSILK TB COND DEFINED LYR, 200ML",11.550
32008,32008,"SUNSILK TB COND DEFINED LYR, 200ML",11.550
8690637071546,32008,"SUNSILK TB COND DEFINED LYR, 200ML",11.550
329451,32010,"SUNSILK TB COND VOLUME B, 200ML",11.550
32010,32010,"SUNSILK TB COND VOLUME B, 200ML",11.550
8690637069727,32010,"SUNSILK TB COND VOLUME B, 200ML",11.550
32011,32011,"SUNSILK COND SHINE&STRNGT, 350ML NEW 10736",17.620
6281006444072,32011,"SUNSILK COND SHINE&STRNGT, 350ML NEW 10736",17.620
8690637069604,32011,"SUNSILK COND SHINE&STRNGT, 350ML NEW 10736",17.620
32012,32012,"SUNSILK COND SOFT&SMOOTH, 350ML 10738",17.970
6281006444096,32012,"SUNSILK COND SOFT&SMOOTH, 350ML 10738",17.970
8690637069642,32012,"SUNSILK COND SOFT&SMOOTH, 350ML 10738",17.970
32013,32013,"SUNSILK COND DAMAGE RECONSTRUCTION, 350ML 203955",17.620
6281006443976,32013,"SUNSILK COND DAMAGE RECONSTRUCTION, 350ML 203955",17.620
8690637069321,32013,"SUNSILK COND DAMAGE RECONSTRUCTION, 350ML 203955",17.620
74636,74636,SUGAR COLOR CONT LENS 3.MONTHS TWIN TURQUOI 502859,149.000
8039590909109,74636,SUGAR COLOR CONT LENS 3.MONTHS TWIN TURQUOI 502859,149.000
8039590909114,74641,SUGAR COLOR CONT LENS 3 MONTHS TRIO GREEN 502864,149.000
74641,74641,SUGAR COLOR CONT LENS 3 MONTHS TRIO GREEN 502864,149.000
74643,74643,SUGAR COLOR CONT LENS 3 MONTHS TRIO HAZEL 502866,149.000
8039590909116,74643,SUGAR COLOR CONT LENS 3 MONTHS TRIO HAZEL 502866,149.000
74646,74646,SUGAR COLOR CONT LENS 3 MONTHS TRIO VIOLET 502869,149.000
8039590909119,74646,SUGAR COLOR CONT LENS 3 MONTHS TRIO VIOLET 502869,149.000
8039590909121,74648,SUGAR COLOR CONT LENS DAILY MONO GREY 502871,39.000
74648,74648,SUGAR COLOR CONT LENS DAILY MONO GREY 502871,39.000
74650,74650,SUGAR COLOR CONT LENS DAILY MONO BLUE 502873,39.000
8039590909123,74650,SUGAR COLOR CONT LENS DAILY MONO BLUE 502873,39.000
8039590909125,74652,SUGAR COLOR CONT LENS DAILY TWIN GREY 502875,39.000
74652,74652,SUGAR COLOR CONT LENS DAILY TWIN GREY 502875,39.000
32158,32158,"INFACOOL SYRUP, 120ML",31.340
6221043012865,32158,"INFACOOL SYRUP, 120ML",31.340
32165,32165,"ELADERM KIT CREAM+10ML PH, 150ML",336.000
32167,32167,"AL ZARA BATH CRYSTALS, 1 KG",84.000
6253501240084,32167,"AL ZARA BATH CRYSTALS, 1 KG",84.000
6253501240107,32167,"AL ZARA BATH CRYSTALS, 1 KG",84.000
6253501240121,32167,"AL ZARA BATH CRYSTALS, 1 KG",84.000
32169,32169,"AL ZARA DERMA FADE SOAP, 100 GM",73.500
6253501240428,32169,"AL ZARA DERMA FADE SOAP, 100 GM",73.500
32171,32171,"AL ZARA MINERAL SCRUB EXF, 125 ML 450",89.250
6253501240176,32171,"AL ZARA MINERAL SCRUB EXF, 125 ML 450",89.250
32173,32173,"AL ZARA FACIAL WASH, 125 ML",73.500
6253501240169,32173,"AL ZARA FACIAL WASH, 125 ML",73.500
11656357,32178,"VERGINITY SOAP RED, 135G",11.880
32178,32178,"VERGINITY SOAP RED, 135G",11.880
4809010760777,32178,"VERGINITY SOAP RED, 135G",11.880
32181,32181,"BABY JOY JUMBO PACK-MEDIUM 2X58, 29725",45.150
329924,32183,"OLAY TOTAL EFFECTS 7X FACE MASK, 3'S 1120-788",56.700
331723,32183,"OLAY TOTAL EFFECTS 7X FACE MASK, 3'S 1120-788",56.700
32183,32183,"OLAY TOTAL EFFECTS 7X FACE MASK, 3'S 1120-788",56.700
6903148079867,32183,"OLAY TOTAL EFFECTS 7X FACE MASK, 3'S 1120-788",56.700
32188,32188,"JANA ROSE SPF 50+ GEL CREAM, 60ML",89.250
32196,32196,"DERMEL AHA 5 CREAM, 40ML",84.000
323162,32196,"DERMEL AHA 5 CREAM, 40ML",84.000
32198,32198,"DERMEL AHA 15 CREAM, 40ML",105.000
323164,32198,"DERMEL AHA 15 CREAM, 40ML",105.000
32199,32199,"DERMEL ANTI-PUFFINESS EYE CREAM, 15ML",99.750
32202,32202,"DERMEL TRAITOX NIGHT CREAM, 50ML",183.750
323168,32202,"DERMEL TRAITOX NIGHT CREAM, 50ML",183.750
328664,32204,"LORVAST 20 MG  TAB, 30 'S",107.700
32204,32204,"LORVAST 20 MG  TAB, 30 'S",107.700
323196,32204,"LORVAST 20 MG  TAB, 30 'S",107.700
6281102230647,32204,"LORVAST 20 MG  TAB, 30 'S",107.700
32207,32207,"DB ARM HOLDER FOR CHILDREN, S",12.000
32213,32213,"FRESH&CLEAN(STR&CHE)LIQD H/SOAP, 300ML",8.400
8002340007390,32213,"FRESH&CLEAN(STR&CHE)LIQD H/SOAP, 300ML",8.400
32215,32215,"LIFE STYLES EXTRA PLEASURE CONDOMS, 3 'S",9.000
5011831077142,32215,"LIFE STYLES EXTRA PLEASURE CONDOMS, 3 'S",9.000
32218,32218,"FABIMILK NO-2, 900 GM 012",66.150
3411779304652,32218,"FABIMILK NO-2, 900 GM 012",66.150
5060083090331,32218,"FABIMILK NO-2, 900 GM 012",66.150
036480102200,32220,PROTON DESKTOP ULT/SONIC NEBULIZER,438.000
32220,32220,PROTON DESKTOP ULT/SONIC NEBULIZER,438.000
32222,32222,"ACM DEPIWHITE EYE CONTOUR GEL, 15ML",210.000
324730,32222,"ACM DEPIWHITE EYE CONTOUR GEL, 15ML",210.000
3760095250205,32222,"ACM DEPIWHITE EYE CONTOUR GEL, 15ML",210.000
333988,32222,"ACM DEPIWHITE EYE CONTOUR GEL, 15ML",210.000
330901,32223,"MARNYS NEOCARBON CAP, 30 'S",12.950
32223,32223,"MARNYS NEOCARBON CAP, 30 'S",12.950
8410885075666,32223,"MARNYS NEOCARBON CAP, 30 'S",12.950
8410885080233,32223,"MARNYS NEOCARBON CAP, 30 'S",12.950
034533323008,32229,MANICURE 324M SCISSOR H/DRESS 16.5CM,47.250
32229,32229,MANICURE 324M SCISSOR H/DRESS 16.5CM,47.250
323568,32229,MANICURE 324M SCISSOR H/DRESS 16.5CM,47.250
71538,71538,HEINZ FIRST IRON BISCUITS 300GM,19.950
71539,71539,HIMALAYA GENTLE REFRESH FACE WASH 150ML 0061,31.500
8901138500061,71539,HIMALAYA GENTLE REFRESH FACE WASH 150ML 0061,31.500
71552,71552,HIMALAYA INTENSIVE MOISTRZNG CREAM 150ML 3881,10.500
8901138713881,71552,HIMALAYA INTENSIVE MOISTRZNG CREAM 150ML 3881,10.500
71553,71553,HIMALAYA NOURISHING SKIN CREAM  50ML 6377,5.775
8901138506377,71553,HIMALAYA NOURISHING SKIN CREAM  50ML 6377,5.775
71554,71554,HIMALAYA NOURISHING SKIN CREAM 150ML 6384,10.500
8901138506384,71554,HIMALAYA NOURISHING SKIN CREAM 150ML 6384,10.500
71555,71555,HIMALAYA NOURISHING SKIN CREAM 250ML 6391,13.650
8901138506391,71555,HIMALAYA NOURISHING SKIN CREAM 250ML 6391,13.650
71557,71557,HIMALAYA FOOT CARE CREAM 75G 0481,10.500
8901138500481,71557,HIMALAYA FOOT CARE CREAM 75G 0481,10.500
71562,71562,HIMALAYA PROTEIN HAIR CRM SOFT&SHINE 140ML 5721,7.875
8901138815721,71562,HIMALAYA PROTEIN HAIR CRM SOFT&SHINE 140ML 5721,7.875
8901138500306,71563,HIMALAYA COMPLETE CARE HERBAL TP 100ML 0306,8.400
71563,71563,HIMALAYA COMPLETE CARE HERBAL TP 100ML 0306,8.400
71564,71564,HIMALAYA MINT FRESH HERBAL TP 100ML 25607,8.400
8901138825607,71564,HIMALAYA MINT FRESH HERBAL TP 100ML 25607,8.400
71565,71565,HIMALAYA SENSI RELIEF HERBAL TP 100ML 5621,9.975
8901138825621,71565,HIMALAYA SENSI RELIEF HERBAL TP 100ML 5621,9.975
5900717089310,71587,LIRENE MAXSLIM BODY BALM 250ML 0893,126.000
71587,71587,LIRENE MAXSLIM BODY BALM 250ML 0893,126.000
051131200746,71600,FUTURO 46164EN STABILIZING KNEE SUPPORT,81.000
71600,71600,FUTURO 46164EN STABILIZING KNEE SUPPORT,81.000
6281006060319,71601,SUNSILK SH H/FALL SOL.400+180ML COND FREE 205357,19.950
71601,71601,SUNSILK SH H/FALL SOL.400+180ML COND FREE 205357,19.950
6281006060333,71603,SUNSILK SH SOFT&SMOOTH400+180ML COND FREE 205359,19.950
71603,71603,SUNSILK SH SOFT&SMOOTH400+180ML COND FREE 205359,19.950
6281006054578,71619,VASELINE LOTION T.MOIST 200ML 10 SR OFF 206477,12.600
